% beneficiados DRS;% beneficiados município;(%) população +60 anos DRS (2019);Benefiados Bolsa-família DRS;Benefiados Bolsa-família Municípios;Bolsa Família (Fev. 2020);Bolsa Família per capita (Fev. 2020);Bolsa família per capita DRS (2019);Casos Confirmados;Simulador_DRS;Simulador_DRS_criterios_Dr.Paulo;Click_Baixar;Click_view;Seleciona indicador testagem;Is_UF;Cidade;Data1;DRS (Output);DRS (Sheet4);DRS Nome;DRS Numero;DRS;Data da Notificacao;Data;Densidade Demográfica (2010);Densidade Demográfica (2019);Densidade demográfica DRS (2019);Esgotamento Sanitário (2010);Estado;F1;Faixa etária +60 anos (% da pop.);Grupo de Taxa de ocupação - Enfermaria por DRS;Grupo de Taxa de ocupação - Enfermaria;Grupo de Taxa de ocupação - UTI por DRS;Grupo de Taxa de ocupação - UTI;Leitos livres - Enfermaria;Leitos livres - UTI;Leitos livres CNES - Enfermaria;Leitos livres CNES - UTI;Leitos livres não covid - Enfermaria;Leitos livres não covid - UTI;Leitos ocupados declarados - Enfermaria;Leitos ocupados declarados - UTI;Leitos ocupados declarados não covid - Enfermaria;Leitos ocupados declarados não covid - UTI;Municip_compat;Municipio & UF (group);Municipio;Município;Município ajust;Média internações (ult. 7 dias)/(ult. 8-14 dias) por DRS;Média internações (ult. 7 dias)/(ult. 8-14 dias);Média novos casos por 100k hab;Negativo;Negativo Acc;Número de registros;Obitos Confirmados;Pib (2019);Pib Sp (2019);PIB per capita por DRS (2019);Pop Drs;Positivo;Positivo Acc;Positivo Por 1M;Positivo Por Casos;Positivo Por Testes;Ppc (2017);População (2010);População (2019) (Output);População (2019);População +60 anos (2019);População DRS;Enfermaria declaradas;UTIs declaradas;Quantidade de leitos em Enfermaria cadastrados no CNES;Quantidade de leitos em UTI cadastrados no CNES;Queda Sustentada;Semana -1 por DRS;Semana -1;Semana -2 por DRS;Semana -2;Semana -3 por DRS;Semana -3;Semana 0 por DRS;Semana 0;Simulador_DRS (copy);Sum of Pacientes Enfermaria ou Retaguarda PS - Confirmados;Sum of Pacientes Enfermaria ou Retaguarda PS - Suspeitos;Sum of Pacientes UTI - Confirmados;Sum of Pacientes UTI - Suspeitos;Enf. destinadas para COVID-19;UTI destinadas para COVID-19;Sum of Total de Leitos Disponiveis - Enfermaria;Sum of Total de Leitos Disponiveis - UTI;Teste Por 1M;Teste Por Casos;Total;Total Acc;Taxa de Isolamento Semanal;Taxa de Isolamento;Taxa de ocupação - Enfermaria por DRS;Taxa de ocupação - Enfermaria;Taxa de ocupação - UTI por DRS;Taxa de ocupação - UTI;Taxa de ocupação CNES - Enfermaria;Taxa de ocupação CNES - UTI;Taxa de ocupação declarados - Enfermaria;Taxa de ocupação declarados - UTI;Uf (Ibge!Sp);UF (Sheet1);UF;mean_last_3_weeks;mean_last_7_days;Área (Km2 2019)
0,025953421;0,062202520;0,170354262;20535,8;1066,4;197964;11,547130191;4,549562895;295;Verde;Amarelo;Baixar;View;1004,7317;Verdadeiro;Buritama;2020-05-17;Araçatuba;Araçatuba;Araçatuba;2;Araçatuba;21/05/2020;20/05/2020;47,19;52,472782462;45,323838024;91,6;SP;9038;0,181502004;até 40%;mais de 60%;até 40%;0%;2;0;0;18;10;0;2;0;0;0;Buritama;Araçatuba;BURITAMA;BURITAMA;BURITAMA;0,815249267;2,428571429;;2;645;1;17;614969680,96;2105219158769,04;29841,217811907;791256;0;150;189,572;0,5085;0,1887;35870,84;15418;17144;17144;3111,670360764;791256;14;0;18;0;;48,714285714;1;47,571428571;1,428571429;41;0,428571429;39,714285714;2,428571429;Verde;0;4;0;0;6;0;12;0;1004,7317;2,6949;2;795;1;1;0,104;0,667;0,185;0;0,222;0;0,143;0;SP;SP;SP;;;326,721763085
0,022455310;0,019767840;0,142372429;104895,2;982,6;170580;3,431709820;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Cabreúva;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;159,87;191,007068791;509,167159940;89,7;SP;34982;0,104516049;até 40%;0%;40 a 60%;0%;0;0;0;9;0;0;2;0;2;0;Cabreúva;Campinas;CABREÚVA;CABREÚVA;CABREÚVA;1,183718372;0;;47;4504;1;144;4458465388,44;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;89694,92;41604;49707;49707;5195,179261609;4671287;2;0;9;0;;519,428571429;0,285714286;461,571428571;0;395,428571429;0,571428571;614,857142857;0;Amarelo;0;0;0;0;0;0;0;0;1135,4473;2,0759;51;5304;1;1;0,357;0;0,58;0;0;0;1;0;SP;SP;SP;;;260,236442109
0,027240322;0,021027748;0,161882936;49053,2;373,6;61825;3,479765858;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Cafelândia;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;18,05;19,310793641;57,907020110;89,4;SP;25322;0,187330623;até 40%;0%;40 a 60%;0%;8;0;0;33;29;0;0;0;0;0;Cafelândia;Bauru;CAFELÂNDIA;CAFELÂNDIA;CAFELÂNDIA;0,989628349;0;;0;3401;1;49;471580242,16;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;26542,48;16607;17767;17767;3328,303184282;1800757;0;0;33;0;;165,285714286;0;151,857142857;0;151,571428571;0;163,571428571;0;Verde;0;0;0;0;8;0;37;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;0;0;SP;SP;SP;;;920,055401662
0,033639213;0,015819454;0,133063609;731137,6;1605,2;256343;2,526293486;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Caieiras;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;900,37;1055,837278831;2644,879854570;92,1;SP;7151;0,102198885;mais de 60%;até 40%;mais de 60%;mais de 60%;15;0;2;20;0;5;18;11;13;6;Caieiras;Grande São Paulo;CAIEIRAS;Caieiras;CAIEIRAS;1,040761588;0,865384615;;328;30455;1;4084;3398351049,3;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;33491,19;86529;101470;101470;10370,120908524;21734682;33;13;25;7;;7563,142857143;7,428571429;7088,285714286;8,857142857;6248,142857143;10,428571429;7871,428571429;6,428571429;Vermelho;0;5;5;0;20;2;15;2;2089,1035;0,9078;440;45406;0,485407336;0,46;0,807;0,25;0,929;2,5;0,2;0,714;0,545;0,846;SP;SP;SP;;;96,103823983
0,030498042;0,049497249;0,168392558;13446,8;521,8;103806;9,846898122;5,478046310;190;Amarelo;Amarelo;Baixar;View;1741,8639;Verdadeiro;Cajobi;2020-05-17;Barretos;Barretos;Barretos;5;Barretos;21/05/2020;20/05/2020;55,22;59,595540541;54,621622042;98,4;SP;25943;0,177754480;até 40%;0%;até 40%;0%;5;0;0;20;18;0;0;0;0;0;Cajobi;Barretos;CAJOBI;CAJOBI;CAJOBI;1,345238095;0;;0;631;1;11;154127624,28;2105219158769,04;40127,749719800;440907;0;137;310,7231;0,7211;0,1784;14620,34;9768;10542;10542;1873,887723980;440907;16;0;20;0;;24;0;19,285714286;0;20,857142857;0;32,285714286;0;Amarelo;0;0;0;0;5;0;23;0;1741,8639;4,0421;0;768;1;1;0,18;0;0,208;0;0;0;0;0;SP;SP;SP;;;176,892430279
0,023425360;0,034157527;0,152925581;35692,8;893,8;184231;7,040585470;4,671469843;637;Amarelo;Amarelo;Baixar;View;972,6439;Verdadeiro;Cajuru;2020-05-17;Ribeirão Preto;Ribeirão Preto;Ribeirão Preto;13;Ribeirão Preto;21/05/2020;20/05/2020;35,41;39,646291130;129,290011915;88,8;SP;16628;0,158977532;até 40%;até 40%;até 40%;0%;7;0;0;46;49;0;0;0;0;0;Cajuru;Ribeirão Preto;CAJURU;CAJURU;CAJURU;1,075117371;2;;0;1266;1;36;586499026,23;2105219158769,04;40264,286625832;1523682;0;216;141,7619;0,3391;0,1457;22413,69;23371;26167;26167;4159,965079856;1523682;38;0;46;0;;91,285714286;0,428571429;102,857142857;4,142857143;92,285714286;2,571428571;98,142857143;0,857142857;Amarelo;0;1;0;0;8;0;56;0;972,6439;2,3265;0;1482;1;1;0,24;0,125;0,392;0;0,022;0;0;0;SP;SP;SP;;;660,011296244
0,022455310;0,028234169;0,142372429;104895,2;33996;6137070;5,096925186;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Campinas;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;1359,6;1515,635540726;509,167159940;90,5;SP;7074;0,155713456;até 40%;40 a 60%;40 a 60%;mais de 60%;124;52;259;1696;214;58;794;403;670;250;Campinas;Campinas;CAMPINAS;Campinas;CAMPINAS;1,183718372;1,226452906;;47;4504;1;144;60134524169,07;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;49942,59;1080113;1204073;1204073;187490,367878118;4671287;1132;513;1849;383;;519,428571429;213,857142857;461,571428571;192,285714286;395,428571429;171,857142857;614,857142857;262,285714286;Amarelo;31;93;63;90;248;205;338;110;1135,4473;2,0759;51;5304;0,476601624;0,47;0,357;0,5;0,58;0,746;0,067;0,399;0,701;0,786;SP;SP;SP;;;794,434392468
0,022455310;0,029136444;0,142372429;104895,2;2466,4;484495;5,723508565;4,111431695;2555;Amarelo;Amarelo;Baixar;View;1135,4473;Verdadeiro;Campo Limpo Paulista;2020-05-17;Campinas;Campinas;Campinas;7;Campinas;21/05/2020;20/05/2020;932,92;1066,118719119;509,167159940;76,4;SP;7164;0,118290151;até 40%;até 40%;40 a 60%;0%;8;0;0;28;19;0;10;0;5;0;Campo Limpo Paulista;Campinas;CAMPO LIMPO PAULISTA;Campo Limpo Paulista;CAMPO LIMPO PAULISTA;1,183718372;1,5;;47;4504;1;144;1971809165,5;2105219158769,04;63821,804570422;4671287;4;800;171,259;0,3131;0,1508;23293,67;74074;84650;84650;10013,261289587;4671287;37;0;28;0;;519,428571429;4,857142857;461,571428571;3,714285714;395,428571429;2,285714286;614,857142857;7,285714286;Amarelo;1;4;0;0;13;0;27;0;1135,4473;2,0759;51;5304;0,465404286;0,43;0,357;0,385;0,58;0;0,179;0;0,27;0;SP;SP;SP;;;79,400162929
0,031927400;0,016729381;0,137363683;81498,2;871,4;121320;2,329135309;5,969913019;1135;Amarelo;Amarelo;Baixar;View;1152,5458;Verdadeiro;Campos Do Jordão;2020-05-17;Taubaté;Taubaté;Taubaté;17;Taubaté;21/05/2020;20/05/2020;164,76;179,581470213;152,527118713;84,4;SP;13868;0,115661905;até 40%;0%;40 a 60%;0%;40;0;0;42;131;0;20;0;20;0;Campos Do Jordão;Taubaté;CAMPOS DO JORDÃO;CAMPOS DO JORDÃO;CAMPOS DO JORDÃO;1,228110599;3;;35;2546;1;46;1210281869,04;2105219158769,04;44630,342456449;2552610;4;396;155,1353;0,3489;0,1346;23235,33;47789;52088;52088;6024,597328798;2552610;191;0;42;0;;186;0,285714286;181,142857143;0,857142857;167,285714286;2,714285714;228,428571429;0,857142857;Amarelo;0;0;0;0;40;0;171;0;1152,5458;2,5921;39;2942;1;1;0,272;0;0,47;0;0;0;0,105;0;SP;SP;SP;;;290,052197135
0,027382881;0,049935447;0,149421834;43444,2;2784,8;590377;10,586303974;6,188570377;631;Amarelo;Amarelo;Baixar;View;634,0818;Verdadeiro;Capivari;2020-05-17;Piracicaba;Piracicaba;Piracicaba;10;Piracicaba;21/05/2020;20/05/2020;150,45;172,725123518;160,379465848;89,2;SP;43331;0,135377548;até 40%;0%;40 a 60%;0%;27;10;10;72;31;0;19;2;19;2;Capivari;Piracicaba;CAPIVARI;CAPIVARI;CAPIVARI;1,073770492;9999;;6;872;1;35;1928200349,52;2105219158769,04;44150,309580509;1586546;3;134;84,4602;0,2124;0,1332;34575,39;48576;55768;55768;7549,735078572;1586546;77;7;72;10;;104,571428571;0;81,857142857;0;73,714285714;0,142857143;112,285714286;0,142857143;Amarelo;0;0;0;0;27;10;58;5;634,0818;1,5943;9;1006;1;1;0,345;0;0,442;0;0;0;0,247;0,286;SP;SP;SP;;;322,871385842
0,030675447;0,074640417;0,140982697;77736,4;3518,4;582159;12,350099707;5,222555164;1086;Vermelho;Vermelho;Baixar;View;1366,1348;Verdadeiro;Capão Bonito;2020-05-17;Sorocaba;Sorocaba;Sorocaba;16;Sorocaba;21/05/2020;20/05/2020;28,15;28,735213738;97,549694945;86,6;SP;26909;0,146850493;até 40%;até 40%;mais de 60%;0%;8;0;0;26;15;0;3;0;0;0;Capão Bonito;Sorocaba;CAPÃO BONITO;CAPÃO BONITO;CAPÃO BONITO;1,265050167;1,285714286;;0;2688;1;64;808838113,72;2105219158769,04;37419,954465461;2534157;0;774;305,427;0,7127;0,2236;17158,94;46178;47138;47138;6922,238552998;2534157;26;0;26;0;;170,857142857;2;174;3,285714286;143,428571429;3,285714286;216,142857143;2,571428571;Vermelho;2;1;0;0;11;0;23;0;1366,1348;3,1878;0;3462;1;1;0,344;0,273;0,608;0;0,115;0;0,115;0;SP;SP;SP;;;1640,426287744
0,031927400;0,041189152;0,137363683;81498,2;5005,8;790303;6,502838759;5,969913019;1135;Amarelo;Amarelo;Baixar;View;1152,5458;Verdadeiro;Caraguatatuba;2020-05-17;Taubaté;Taubaté;Taubaté;17;Taubaté;21/05/2020;20/05/2020;207,88;250,536217374;152,527118713;88;SP;7142;0,142003545;até 40%;40 a 60%;40 a 60%;até 40%;23;13;0;247;8;0;4;0;0;0;Caraguatatuba;Taubaté;CARAGUATATUBA;Caraguatatuba;CARAGUATATUBA;1,228110599;1,145695364;;35;2546;1;46;3047287291,4;2105219158769,04;44630,342456449;2552610;4;396;155,1353;0,3489;0,1346;25073,95;100840;121532;121532;17257,974782682;2552610;35;13;255;6;;186;21,571428571;181,142857143;23,857142857;167,285714286;20,428571429;228,428571429;24,714285714;Amarelo;3;14;4;4;40;21;31;13;1152,5458;2,5921;39;2942;0,535187853;0,51;0,272;0,425;0,47;0,381;0,067;1,333;0,114;0;SP;SP;SP;;;485,087550510
0,033639213;0,049533207;0,133063609;731137,6;19859,2;3996438;9,967994174;5,850865788;50019;Vermelho;Vermelho;Baixar;View;2089,1035;Verdadeiro;Carapicuíba;2020-05-17;Grande São Paulo;Grande São Paulo;Grande São Paulo;1;Grande São Paulo;21/05/2020;20/05/2020;10698,32;11605,603442357;2644,879854570;87;SP;7088;0,103159590;mais de 60%;mais de 60%;mais de 60%;mais de 60%;5;0;9;108;0;0;109;20;98;15;Carapicuíba;Grande São Paulo;CARAPICUÍBA;Carapicuíba;CARAPICUÍBA;1,040761588;0,858823529;;328;30455;1;4084;5554482750,7;2105219158769,04;53767,709348288;21734682;112;14951;687,8868;0,2989;0,3293;13854,1;369584;400927;400927;41359,465004666;21734682;113;20;113;20;;7563,142857143;12,142857143;7088,285714286;16,285714286;6248,142857143;32,142857143;7871,428571429;10,428571429;Vermelho;2;9;1;4;16;5;4;0;2089,1035;0,9078;440;45406;0,486444692;0,46;0,807;0,688;0,929;1;0,097;0,25;0,965;1;SP;SP;SP;;;34,545984790
0,025371808;0,020184975;0,180893569;41342,6;248,8;36901;2,993753042;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Cardoso;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;18,45;19,264269377;61,056544666;87,8;SP;39191;0,208714668;até 40%;0%;até 40%;0%;0;0;0;17;32;0;1;0;1;0;Cardoso;São José do Rio Preto;CARDOSO;CARDOSO;CARDOSO;1,103448276;0;;0;2012;1;32;259515055,28;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;21054,28;11805;12326;12326;2572,616991982;1629470;33;0;17;0;;116;0;91,857142857;0;81,571428571;0;128;0;Amarelo;0;0;0;0;0;0;32;0;1386,954;3,0959;0;2260;1;1;0,285;0;0,28;0;0;0;0,03;0;SP;SP;SP;;;639,837398374
0,022073324;0,035418038;0,167170939;18428,4;1076;204699;6,737952600;4,059277350;172;Amarelo;Amarelo;Baixar;View;688,7283;Verdadeiro;Casa Branca;2020-05-17;São João da Boa Vista;São João da Boa Vista;São João da Boa Vista;14;São João da Boa Vista;21/05/2020;20/05/2020;32,76;35,159105522;103,009368382;91,4;SP;38294;0,175471636;até 40%;até 40%;até 40%;0%;15;0;0;40;43;0;0;0;0;0;Casa Branca;São João da Boa Vista;CASA BRANCA;CASA BRANCA;CASA BRANCA;1,062874251;1;;1;481;1;14;807998935,8;2105219158769,04;33089,458910863;834872;0;94;112,5921;0,5465;0,1635;26596,41;28307;30380;30380;5330,828294843;834872;34;0;40;0;;47,714285714;1;34,857142857;0,428571429;34;0;50,714285714;1;Amarelo;0;1;0;0;16;0;58;0;688,7283;3,343;1;575;1;1;0,153;0,062;0,231;0;0,025;0;0;0;SP;SP;SP;;;864,072039072
0,025953421;0,026716176;0,170354262;20535,8;561,2;102614;4,884985242;4,549562895;295;Verde;Amarelo;Baixar;View;1004,7317;Verdadeiro;Castilho;2020-05-17;Araçatuba;Araçatuba;Araçatuba;2;Araçatuba;21/05/2020;20/05/2020;16,89;19,707345442;45,323838024;81,8;SP;23528;0,161545556;até 40%;0%;até 40%;0%;9;0;0;11;7;0;2;0;2;0;Castilho;Araçatuba;CASTILHO;CASTILHO;CASTILHO;0,815249267;0,636363636;;2;645;1;17;1032792759,36;2105219158769,04;29841,217811907;791256;0;150;189,572;0,5085;0,1887;49166,56;18003;21006;21006;3393,425950197;791256;18;0;11;0;;48,714285714;1,571428571;47,571428571;0,142857143;41;0,428571429;39,714285714;1;Verde;0;0;0;0;9;0;16;0;1004,7317;2,6949;2;795;1;1;0,104;0;0,185;0;0;0;0,111;0;SP;SP;SP;;;1065,896980462
0,025371808;0,012773465;0,180893569;41342,6;1556,6;252149;2,069135580;4,481706791;730;Amarelo;Amarelo;Baixar;View;1386,954;Verdadeiro;Catanduva;2020-05-17;São José do Rio Preto;São José do Rio Preto;São José do Rio Preto;15;São José do Rio Preto;21/05/2020;20/05/2020;388,24;419,355636235;61,056544666;99,1;SP;7138;0,187959259;até 40%;até 40%;até 40%;até 40%;33;21;22;334;91;13;91;23;80;13;Catanduva;São José do Rio Preto;CATANDUVA;Catanduva;CATANDUVA;1,103448276;1,046979866;;0;2012;1;32;4013222752,24;2105219158769,04;32553,544588188;1629470;0;248;152,1967;0,3397;0,1097;32932,52;112820;121862;121862;22905,091270463;1629470;215;57;344;33;;116;21,285714286;91,857142857;15;81,571428571;10,571428571;128;22,285714286;Amarelo;4;7;5;5;44;31;124;34;1386,954;3,0959;0;2260;0,416745851;0,42;0,285;0,25;0,28;0,323;0,032;0,303;0,423;0,404;SP;SP;SP;;;290,593447352
0,031927400;0,023793005;0,137363683;81498,2;2242,8;347928;3,691034658;5,969913019;1135;Amarelo;Amarelo;Baixar;View;1152,5458;Verdadeiro;Caçapava;2020-05-17;Taubaté;Taubaté;Taubaté;17;Taubaté;21/05/2020;20/05/2020;229,66;255,432798990;152,527118713;87,1;SP;7155;0,145528429;até 40%;40 a 60%;40 a 60%;40 a 60%;9;2;0;57;50;1;15;2;5;0;Caçapava;Taubaté;CAÇAPAVA;Caçapava;CAÇAPAVA;1,228110599;3,25;;35;2546;1;46;4148890739,37;2105219158769,04;44630,342456449;2552610;4;396;155,1353;0,3489;0,1346;44013,99;84752;94263;94263;13717,946315417;2552610;74;5;59;5;;186;2,285714286;181,142857143;2,428571429;167,285714286;1,857142857;228,428571429;7,428571429;Amarelo;1;9;0;2;19;4;59;3;1152,5458;2,5921;39;2942;0,526588992;0,51;0,272;0,526;0,47;0,5;0,169;0,4;0,203;0,4;SP;SP;SP;;;369,032482801
0,027240322;0,029031774;0,161882936;49053,2;580,2;95604;4,783787841;4,682766602;916;Verde;Amarelo;Baixar;View;2237,3924;Verdadeiro;Cerqueira César;2020-05-17;Bauru;Bauru;Bauru;6;Bauru;21/05/2020;20/05/2020;34,27;39,064907027;57,907020110;91,4;SP;33050;0,166243268;até 40%;0%;40 a 60%;0%;5;0;0;31;0;0;38;0;38;0;Cerqueira César;Bauru;CERQUEIRA CÉSAR;CERQUEIRA CÉSAR;CERQUEIRA CÉSAR;0,989628349;3,111111111;;0;3401;1;49;771932416,15;2105219158769,04;31666,108516131;1800757;0;628;348,7422;0,6856;0,1559;38625,59;17532;19985;19985;3322,371710192;1800757;38;0;31;0;;165,285714286;0,428571429;151,857142857;0,285714286;151,571428571;5,5;163,571428571;1,333333333;Verde;0;0;0;0;5;0;0;0;2237,3924;4,3985;0;4029;1;1;0,236;0;0,566;0;0;0;1;0;SP;SP;SP;;;511,584476218
